,abstract_id,sentence_index,attack_successful,divergence,num_changed,num_queries
0,11315821,0,True,21.151630401611328,1,4
1,11315821,1,True,21.042089462280277,1,5
2,11315821,2,True,28.107044219970703,2,48
3,11315821,3,True,21.88413619995117,1,35
4,11315821,4,True,22.02735710144043,1,32
5,11315821,5,True,23.46671485900879,3,77
6,11315821,6,True,18.48319625854492,1,93
7,11315821,7,True,12.744413375854492,2,20
8,11315821,8,True,14.079439163208008,8,41
9,11315821,9,True,6.587333679199219,1,41
10,11315821,10,True,7.27716588973999,4,83
11,11315821,11,True,1.7632708549499512,3,18
12,11315821,12,True,27.824295043945312,2,133
13,11315821,13,True,21.922327041625977,8,64
14,11315821,14,True,14.261990547180176,15,64
15,11315821,15,True,10.69382095336914,11,82
16,11315821,16,False,6.150219440460205,16,57
17,12734781,0,True,31.95303726196289,3,14
18,12734781,1,False,21.727060317993164,3,8
19,12734781,2,True,34.56428527832031,4,60
20,12734781,3,True,28.411911010742188,2,56
21,12734781,4,True,28.791236877441406,3,108
22,12734781,5,True,18.459041595458984,1,61
23,12734781,6,True,16.969005584716797,3,25
24,12734781,7,True,16.37561798095703,5,133
25,12734781,8,True,3.9189820289611816,2,75
26,12734781,9,True,27.771312713623047,10,130
27,12734781,10,False,16.091289520263672,16,50
28,12734781,12,True,14.353792190551758,7,99
29,12734781,13,False,8.135185241699219,15,53
30,14578243,0,True,19.64757537841797,1,5
31,14578243,1,True,19.598556518554688,1,7
32,14578243,2,True,29.800365447998047,3,55
33,14578243,3,True,23.569477081298828,2,39
34,14578243,4,True,16.421512603759766,2,29
35,14578243,5,True,18.519317626953125,1,98
36,14578243,6,True,13.533746719360352,1,145
37,14578243,7,True,9.970428466796877,5,68
38,14578243,8,True,6.3507843017578125,4,65
39,14578243,9,True,28.96160888671875,7,40
40,14578243,10,True,23.537017822265625,1,70
41,14578243,11,True,17.345157623291016,1,53
42,14578243,12,True,10.258356094360352,2,68
43,14578243,13,True,11.708974838256836,8,58
44,14578243,14,True,7.050972938537598,5,43
45,14578243,15,False,5.754497528076172,16,59
46,14706058,0,False,32.105159759521484,1,6
47,14706058,1,False,31.89932632446289,3,8
48,14706058,2,True,36.637306213378906,8,30
49,14706058,3,False,37.85106658935547,17,69
50,14706058,6,True,35.218868255615234,13,45
51,14706058,7,True,31.395998001098636,6,54
52,14706058,8,False,24.855052947998047,10,33
53,14706058,10,True,22.80170440673828,5,17
54,14706058,11,True,21.605438232421875,6,31
55,14706058,12,True,19.46313095092773,2,55
56,14706058,13,True,14.832502365112305,7,41
57,14706058,14,True,9.589509963989258,2,43
58,14706058,15,True,8.198373794555664,5,80
59,14706058,16,True,20.939998626708984,13,103
60,14706058,17,False,10.554759979248049,6,26
61,15205563,0,False,24.98880386352539,3,8
62,15205563,1,False,0.5904155969619751,3,7
63,15205563,3,True,23.558578491210938,2,46
64,15205563,4,True,16.624191284179688,1,74
65,15205563,5,True,21.94977188110352,9,85
66,15205563,6,True,14.748729705810549,2,29
67,15205563,7,True,12.71939468383789,1,53
68,15205563,8,True,8.565491676330566,1,36
69,15205563,9,True,5.341477394104004,1,30
70,15205563,10,True,3.3724169731140137,1,12
71,15205563,11,True,4.715700626373291,4,60
72,15205563,12,True,5.097880840301514,18,73
73,15205563,13,True,26.051719665527344,1,68
74,15205563,14,True,16.982769012451172,1,55
75,15205563,15,True,0.1160350441932678,1,61
76,15205563,16,True,5.198050498962402,1,38
77,15205563,17,True,4.460870265960693,2,65
78,15205563,18,False,2.8475775718688965,14,59
79,15715892,0,True,20.84124183654785,1,10
80,15715892,1,False,17.28156089782715,4,10
81,15715892,2,True,26.19353485107422,4,30
82,15715892,3,True,18.621417999267575,1,61
83,15715892,4,True,22.458864212036133,3,38
84,15715892,5,True,15.483963012695312,1,71
85,15715892,6,True,10.929340362548828,1,16
86,15715892,7,True,12.46571159362793,3,45
87,15715892,8,True,8.162339210510254,6,73
88,15715892,9,True,4.7794694900512695,9,49
89,15715892,10,False,3.4630446434021,3,12
90,15715892,11,True,2.129941940307617,1,35
91,15715892,12,True,35.33729934692383,4,97
92,15715892,13,True,11.489679336547852,1,9
93,15715892,14,True,15.293771743774414,2,37
94,15715892,15,False,5.60555362701416,3,10
95,15715892,16,True,11.958301544189451,9,61
96,15715892,17,False,6.819977283477783,17,64
97,15842521,0,False,22.23712921142578,1,6
98,15842521,1,False,0.9836448431015016,3,7
99,15842521,2,True,22.82909393310547,1,37
100,15842521,3,True,19.36075782775879,1,43
101,15842521,4,True,26.14204216003418,10,39
102,15842521,5,True,22.29711151123047,8,60
103,15842521,6,True,16.983577728271484,5,61
104,15842521,7,True,5.95029354095459,1,47
105,15842521,8,True,2.5064589977264404,2,56
106,15842521,9,True,38.97732162475586,4,128
107,15842521,10,True,11.82725715637207,3,44
108,15842521,11,True,7.714364528656006,6,60
109,15842521,12,False,4.680916786193848,17,59
110,16505498,0,True,17.893630981445312,1,4
111,16505498,1,True,17.694467544555664,2,8
112,16505498,2,True,25.26634979248047,3,51
113,16505498,3,True,22.26052474975586,3,95
114,16505498,4,True,19.054521560668945,4,112
115,16505498,5,True,14.299964904785156,9,116
116,16505498,6,True,8.342094421386719,15,68
117,16505498,7,True,3.0488572120666504,2,30
118,16505498,8,True,2.317288637161255,4,25
119,16505498,9,True,30.290924072265625,4,66
120,16505498,10,True,22.156036376953125,6,55
121,16505498,11,False,20.58568000793457,21,82
122,16505498,13,True,8.589632034301758,1,38
123,16505498,14,True,6.393975257873535,2,86
124,16505498,15,False,5.971382141113281,17,65
